,L,max_stay_counter,m,n,quench,struc_count,ITC
54608,42,6,1,0.8,0.65,575.56,211.0722188
54609,42,6,1,0.8,0.8,533.38,209.3264943
54610,42,6,1,0.8,1,511.62,210.7281257
54611,42,6,1,0.8,2,330.24,211.9399144
54612,42,6,1,0.9,0.1,561.8,216.0072256
54613,42,6,1,0.9,0.2,612.2,214.2006078
54614,42,6,1,0.9,0.3,579.8,211.5168546
54615,42,6,1,0.9,0.4,588.9,214.1394075
54616,42,6,1,0.9,0.5,540.16,211.8239812
54617,42,6,1,0.9,0.65,553.16,212.5187847
54618,42,6,1,0.9,0.8,582.2,210.8886103
54619,42,6,1,0.9,1,585.88,209.3076493
54620,42,6,1,0.9,2,356.16,210.4860173
54621,42,6,1,1,0.1,564.72,213.8975899
54622,42,6,1,1,0.2,542.82,212.8653451
54623,42,6,1,1,0.3,505,215.2167081
54624,42,6,1,1,0.4,555.7,212.3972573
54625,42,6,1,1,0.5,608.82,209.8559418
54626,42,6,1,1,0.65,616.8,210.1261492
54627,42,6,1,1,0.8,620.32,209.0067
54628,42,6,1,1,1,536.06,212.7464022
54629,42,6,1,1,2,383.78,211.2379553
54630,42,6,1,1.1,0.1,528.74,212.7912817
54631,42,6,1,1.1,0.2,527.66,216.3706295
54632,42,6,1,1.1,0.3,529.2,214.0543795
54633,42,6,1,1.1,0.4,525.48,213.8281438
54634,42,6,1,1.1,0.5,543.82,212.3300241
54635,42,6,1,1.1,0.65,560.48,213.0030815
54636,42,6,1,1.1,0.8,545.68,210.8653963
54637,42,6,1,1.1,1,558.76,211.8286072
54638,42,6,1,1.1,2,407.52,210.9474092
54639,42,6,1,1.2,0.1,546.58,213.9530747
54640,42,6,1,1.2,0.2,562.14,214.3761664
54641,42,6,1,1.2,0.3,604.52,210.6401728
54642,42,6,1,1.2,0.4,572.1,214.0543178
54643,42,6,1,1.2,0.5,589.66,211.1561539
54644,42,6,1,1.2,0.65,578.28,211.4888702
54645,42,6,1,1.2,0.8,547.34,212.6906211
54646,42,6,1,1.2,1,559.56,211.6266913
54647,42,6,1,1.2,2,447.36,210.2754421
54648,42,6,1,1.3,0.1,486.48,214.4692165
54649,42,6,1,1.3,0.2,538.44,216.6154038
54650,42,6,1,1.3,0.3,583.96,214.9178226
54651,42,6,1,1.3,0.4,563.28,212.2282095
54652,42,6,1,1.3,0.5,581.92,215.6897541
54653,42,6,1,1.3,0.65,592.22,212.3142382
54654,42,6,1,1.3,0.8,590.98,210.3593113
54655,42,6,1,1.3,1,551.22,213.5519706
54656,42,6,1,1.3,2,458.94,212.721481
54657,42,6,1,1.4,0.1,560,216.6045626
54658,42,6,1,1.4,0.2,545.04,211.6785454
54659,42,6,1,1.4,0.3,533.66,215.3936661
54660,42,6,1,1.4,0.4,558.26,214.0692751
54661,42,6,1,1.4,0.5,572.1,213.242846
54662,42,6,1,1.4,0.65,545.06,212.54207
54663,42,6,1,1.4,0.8,554.44,213.0285106
54664,42,6,1,1.4,1,507.52,212.4652797
54665,42,6,1,1.4,2,498.74,210.0873608
54666,42,6,1,1.5,0.1,550.8,214.8467472
54667,42,6,1,1.5,0.2,540.88,215.1244045
54668,42,6,1,1.5,0.3,572.64,213.7390396
54669,42,6,1,1.5,0.4,574.4,213.933067
54670,42,6,1,1.5,0.5,554.08,213.4490855
54671,42,6,1,1.5,0.65,563.56,210.5358266
54672,42,6,1,1.5,0.8,535.88,214.0563016
54673,42,6,1,1.5,1,565.6,212.1961733
54674,42,6,1,1.5,2,513.96,209.1391012
54675,42,6,1,1.6,0.1,526.1,213.8616288
54676,42,6,1,1.6,0.2,568.84,214.7619335
54677,42,6,1,1.6,0.3,582.08,217.733459
54678,42,6,1,1.6,0.4,535.48,212.9391081
54679,42,6,1,1.6,0.5,546.12,214.3436726
54680,42,6,1,1.6,0.65,568.88,212.3468066
54681,42,6,1,1.6,0.8,589.7,211.397587
54682,42,6,1,1.6,1,597.82,210.8936892
54683,42,6,1,1.6,2,512.78,213.7116396
54684,42,6,1,1.7,0.1,515.12,214.771873
54685,42,6,1,1.7,0.2,574.56,213.9768475
54686,42,6,1,1.7,0.3,550.94,216.1476543
54687,42,6,1,1.7,0.4,546.82,214.3667958
54688,42,6,1,1.7,0.5,535.46,215.0193091
54689,42,6,1,1.7,0.65,536.54,215.9188646
54690,42,6,1,1.7,0.8,573.48,213.1056961
54691,42,6,1,1.7,1,561.48,214.5461546
54692,42,6,1,1.7,2,552.98,211.7581874
54693,42,6,1,1.8,0.1,542.24,216.0079138
54694,42,6,1,1.8,0.2,555.76,215.4170449
54695,42,6,1,1.8,0.3,581.32,214.2794728
54696,42,6,1,1.8,0.4,540.3,213.5913773
54697,42,6,1,1.8,0.5,581.94,216.0770772
54698,42,6,1,1.8,0.65,581.8,216.087353
54699,42,6,1,1.8,0.8,566.66,212.8931709
54700,42,6,1,1.8,1,593.7,214.9138353
54701,42,6,1,1.8,2,517.04,211.1934615
54702,42,6,1,1.9,0.1,543.6,213.7296215
54703,42,6,1,1.9,0.2,556.46,215.0218719
54704,42,6,1,1.9,0.3,554.72,216.4794621
54705,42,6,1,1.9,0.4,582.32,215.4066769
54706,42,6,1,1.9,0.5,595.16,214.3422806
54707,42,6,1,1.9,0.65,565.5,214.3346016
54708,42,6,1,1.9,0.8,547.06,216.2863453
54709,42,6,1,1.9,1,570.9,215.6943794
54710,42,6,1,1.9,2,581.48,211.282845
54711,42,6,1,2,0.1,584.8,213.8067108
54712,42,6,1,2,0.2,531.98,214.1766622
54713,42,6,1,2,0.3,530.84,215.7623001
54714,42,6,1,2,0.4,603.1,215.0489492
54715,42,6,1,2,0.5,522.66,218.3361352
54716,42,6,1,2,0.65,562.22,214.7228109
54717,42,6,1,2,0.8,521.8,216.9325959
54718,42,6,1,2,1,550.98,214.9077421
54719,42,6,1,2,2,547.94,212.202851
54720,42,6,2,0.1,0.1,562.82,209.393002
54721,42,6,2,0.1,0.2,542.62,208.1886015
54722,42,6,2,0.1,0.3,531.3,212.7425959
54723,42,6,2,0.1,0.4,516.64,208.9239264
54724,42,6,2,0.1,0.5,469.54,209.7618869
54725,42,6,2,0.1,0.65,406.56,207.3747296
54726,42,6,2,0.1,0.8,345.76,208.7635319
54727,42,6,2,0.1,1,283.72,211.6067683
54728,42,6,2,0.1,2,140.72,221.0578801
54729,42,6,2,0.2,0.1,547.58,208.1234321
54730,42,6,2,0.2,0.2,567.44,208.6499201
54731,42,6,2,0.2,0.3,523.58,210.087493
54732,42,6,2,0.2,0.4,512.6,209.2027416
54733,42,6,2,0.2,0.5,508.38,208.3403358
54734,42,6,2,0.2,0.65,421.98,209.3474452
54735,42,6,2,0.2,0.8,363.36,209.7507277
54736,42,6,2,0.2,1,294.32,209.3480526
54737,42,6,2,0.2,2,146.6,216.2751169
54738,42,6,2,0.3,0.1,569.18,207.7621632
54739,42,6,2,0.3,0.2,520.14,208.4055954
54740,42,6,2,0.3,0.3,553.74,210.5036311
54741,42,6,2,0.3,0.4,531.8,210.3450713
54742,42,6,2,0.3,0.5,511.86,209.4726311
54743,42,6,2,0.3,0.65,439.1,206.4393655
54744,42,6,2,0.3,0.8,386.82,209.6532489
54745,42,6,2,0.3,1,325.84,208.0910359
54746,42,6,2,0.3,2,166.04,214.6784208
54747,42,6,2,0.4,0.1,583.82,210.2628109
54748,42,6,2,0.4,0.2,535.58,209.4225011
54749,42,6,2,0.4,0.3,551.16,209.6899308
54750,42,6,2,0.4,0.4,495.98,210.4910793
54751,42,6,2,0.4,0.5,504.16,208.2918697
54752,42,6,2,0.4,0.65,441.36,210.2071403
54753,42,6,2,0.4,0.8,407.88,206.8967091
54754,42,6,2,0.4,1,342.5,211.4839703
54755,42,6,2,0.4,2,174.18,216.1618414
54756,42,6,2,0.5,0.1,557.06,210.6192498
54757,42,6,2,0.5,0.2,522.28,207.3512057
54758,42,6,2,0.5,0.3,508.8,209.6197537
54759,42,6,2,0.5,0.4,516.7,209.519845
54760,42,6,2,0.5,0.5,521.46,209.4742922
54761,42,6,2,0.5,0.65,478.98,207.8175815
54762,42,6,2,0.5,0.8,420.02,209.9730066
54763,42,6,2,0.5,1,365.38,209.8209651
54764,42,6,2,0.5,2,195.28,215.7152028
54765,42,6,2,0.6,0.1,510.72,210.805794
54766,42,6,2,0.6,0.2,593.5,208.951742
54767,42,6,2,0.6,0.3,516.74,209.0511117
54768,42,6,2,0.6,0.4,522.98,209.9459754
54769,42,6,2,0.6,0.5,556.7,208.1780484
54770,42,6,2,0.6,0.65,461.1,211.8457877
54771,42,6,2,0.6,0.8,436.3,209.3419405
54772,42,6,2,0.6,1,377.04,209.7895269
54773,42,6,2,0.6,2,205.96,214.7629071
54774,42,6,2,0.7,0.1,550.5,211.5119805
54775,42,6,2,0.7,0.2,524.24,210.4555514
54776,42,6,2,0.7,0.3,539.62,207.9706889
54777,42,6,2,0.7,0.4,541.02,209.156858
54778,42,6,2,0.7,0.5,508.76,207.4646866
54779,42,6,2,0.7,0.65,503.48,209.6723692
54780,42,6,2,0.7,0.8,445.46,208.0663357
54781,42,6,2,0.7,1,399.44,209.0161859
54782,42,6,2,0.7,2,229.08,213.2097
54783,42,6,2,0.8,0.1,560.68,209.7563171
54784,42,6,2,0.8,0.2,574.2,208.3026499
54785,42,6,2,0.8,0.3,515.3,208.4088545
54786,42,6,2,0.8,0.4,548.26,209.8236879
54787,42,6,2,0.8,0.5,546.86,208.4238647
54788,42,6,2,0.8,0.65,498.08,209.4721077
54789,42,6,2,0.8,0.8,474.94,208.7422922
54790,42,6,2,0.8,1,425.32,209.5090763
54791,42,6,2,0.8,2,251.9,213.1247425
54792,42,6,2,0.9,0.1,536.5,206.9055726
54793,42,6,2,0.9,0.2,545.42,209.1816328
54794,42,6,2,0.9,0.3,552.4,209.101462
54795,42,6,2,0.9,0.4,506.22,209.7413889
54796,42,6,2,0.9,0.5,529.42,212.200859
54797,42,6,2,0.9,0.65,508.44,208.1732942
54798,42,6,2,0.9,0.8,475.94,210.0550799
54799,42,6,2,0.9,1,457.88,206.9041135
54800,42,6,2,0.9,2,265.86,215.033661
54801,42,6,2,1,0.1,558.18,209.2757961
54802,42,6,2,1,0.2,571.6,208.9662953
54803,42,6,2,1,0.3,519.76,211.3945326
54804,42,6,2,1,0.4,517.1,208.0926414
54805,42,6,2,1,0.5,521.92,210.6920995
54806,42,6,2,1,0.65,516.88,208.1019449
54807,42,6,2,1,0.8,509.3,206.0599716
54808,42,6,2,1,1,443.74,208.2870321
54809,42,6,2,1,2,291.72,211.8236259
54810,42,6,2,1.1,0.1,564.08,210.2315144
54811,42,6,2,1.1,0.2,565.82,211.8389616
54812,42,6,2,1.1,0.3,526.6,208.2840971
54813,42,6,2,1.1,0.4,520.02,208.2565235
54814,42,6,2,1.1,0.5,515.88,210.2848154
54815,42,6,2,1.1,0.65,493.24,210.5414377
54816,42,6,2,1.1,0.8,515,209.1145949
54817,42,6,2,1.1,1,488.32,210.3500682
54818,42,6,2,1.1,2,319.84,213.1394144
54819,42,6,2,1.2,0.1,536.2,211.0928585
54820,42,6,2,1.2,0.2,559.36,211.0545746
54821,42,6,2,1.2,0.3,597.54,210.6780208
54822,42,6,2,1.2,0.4,554.02,210.4850085
54823,42,6,2,1.2,0.5,518.4,209.8546081
54824,42,6,2,1.2,0.65,529,209.4623424
54825,42,6,2,1.2,0.8,533.8,209.6228745
54826,42,6,2,1.2,1,496.78,207.933807
54827,42,6,2,1.2,2,345.56,211.3685462
54828,42,6,2,1.3,0.1,539.36,210.2707388
54829,42,6,2,1.3,0.2,555.18,210.6244724
54830,42,6,2,1.3,0.3,527.62,211.124551
54831,42,6,2,1.3,0.4,546.48,208.4472035
54832,42,6,2,1.3,0.5,573.96,209.6293657
54833,42,6,2,1.3,0.65,563.02,208.0204778
54834,42,6,2,1.3,0.8,550.9,211.1973688
54835,42,6,2,1.3,1,505.28,209.1719184
54836,42,6,2,1.3,2,364.78,210.0220213
54837,42,6,2,1.4,0.1,536.28,210.2653717
54838,42,6,2,1.4,0.2,556.74,211.2226392
54839,42,6,2,1.4,0.3,547.46,210.2410932
54840,42,6,2,1.4,0.4,544.08,209.7434209
54841,42,6,2,1.4,0.5,564.26,211.4018062
54842,42,6,2,1.4,0.65,531.8,210.2363079
54843,42,6,2,1.4,0.8,529.22,212.4538527
54844,42,6,2,1.4,1,519.18,210.5072828
54845,42,6,2,1.4,2,401.68,208.96638
54846,42,6,2,1.5,0.1,588.12,211.3952472
54847,42,6,2,1.5,0.2,547.34,209.0066742
54848,42,6,2,1.5,0.3,556,211.0363011
54849,42,6,2,1.5,0.4,565.22,210.4630311
54850,42,6,2,1.5,0.5,572.66,210.8956927
54851,42,6,2,1.5,0.65,577.86,208.6013489
54852,42,6,2,1.5,0.8,516.82,212.2294896
54853,42,6,2,1.5,1,532.16,211.5773085
54854,42,6,2,1.5,2,426.22,213.3651925
54855,42,6,2,1.6,0.1,602.56,211.1991723
54856,42,6,2,1.6,0.2,558.56,210.1448423
54857,42,6,2,1.6,0.3,559.16,214.3154176
54858,42,6,2,1.6,0.4,600.66,208.6660714
54859,42,6,2,1.6,0.5,560.6,212.6462894
54860,42,6,2,1.6,0.65,582.64,207.5994303
54861,42,6,2,1.6,0.8,610.66,208.6194325
54862,42,6,2,1.6,1,526.44,214.6463569
54863,42,6,2,1.6,2,458.74,208.0583577
54864,42,6,2,1.7,0.1,581.78,211.6756687
54865,42,6,2,1.7,0.2,561.52,211.1248086
54866,42,6,2,1.7,0.3,549.72,213.3183237
54867,42,6,2,1.7,0.4,597.28,210.8219426
54868,42,6,2,1.7,0.5,567.82,209.5497793
54869,42,6,2,1.7,0.65,560.98,211.2723482
54870,42,6,2,1.7,0.8,583.84,211.0892773
54871,42,6,2,1.7,1,579.14,209.1342406
54872,42,6,2,1.7,2,474,211.4870362
54873,42,6,2,1.8,0.1,544.66,211.5445143
54874,42,6,2,1.8,0.2,554.7,209.2798879
54875,42,6,2,1.8,0.3,641.08,210.4765125
54876,42,6,2,1.8,0.4,567.94,210.1544916
54877,42,6,2,1.8,0.5,569.64,211.365184
54878,42,6,2,1.8,0.65,585.72,210.9475313
54879,42,6,2,1.8,0.8,591.7,209.9461673
54880,42,6,2,1.8,1,533.36,212.2966116
54881,42,6,2,1.8,2,509.36,212.8646386
54882,42,6,2,1.9,0.1,584.58,209.7547767
54883,42,6,2,1.9,0.2,525.28,212.1104694
54884,42,6,2,1.9,0.3,581.28,209.303927
54885,42,6,2,1.9,0.4,526.34,211.9997988
54886,42,6,2,1.9,0.5,539.94,211.6538303
54887,42,6,2,1.9,0.65,537.08,210.9543526
54888,42,6,2,1.9,0.8,603.8,211.636306
54889,42,6,2,1.9,1,574.32,211.3360788
54890,42,6,2,1.9,2,545.18,210.5861796
54891,42,6,2,2,0.1,596.54,211.2598316
54892,42,6,2,2,0.2,570.9,213.3964625
54893,42,6,2,2,0.3,571.28,213.1886196
54894,42,6,2,2,0.4,553.92,211.6906904
54895,42,6,2,2,0.5,557.24,210.7345098
54896,42,6,2,2,0.65,570.08,211.9653971
54897,42,6,2,2,0.8,580.04,213.0043893
54898,42,6,2,2,1,569.06,214.5464841
54899,42,6,2,2,2,537.94,210.6689539
54900,42,12,0.01,0.1,0.1,954.3,212.9173511
54901,42,12,0.01,0.1,0.2,957.98,212.9402777
54902,42,12,0.01,0.1,0.3,1036.86,212.4171966
54903,42,12,0.01,0.1,0.4,878.24,212.8910481
54904,42,12,0.01,0.1,0.5,993.54,212.344856
54905,42,12,0.01,0.1,0.65,900.1,215.1149735
54906,42,12,0.01,0.1,0.8,913.26,213.6175088
54907,42,12,0.01,0.1,1,974.58,211.9185649
54908,42,12,0.01,0.1,2,912.68,208.8477341
54909,42,12,0.01,0.2,0.1,972.5,213.436215
54910,42,12,0.01,0.2,0.2,1027.52,212.5000536
54911,42,12,0.01,0.2,0.3,969.86,209.8346614
54912,42,12,0.01,0.2,0.4,944.72,211.6410385
54913,42,12,0.01,0.2,0.5,912.36,212.7676297
54914,42,12,0.01,0.2,0.65,893.08,211.7001858
54915,42,12,0.01,0.2,0.8,820.44,215.2718532
54916,42,12,0.01,0.2,1,1000.74,208.8727184
54917,42,12,0.01,0.2,2,948.18,210.0381346
54918,42,12,0.01,0.3,0.1,940.2,212.8574064
54919,42,12,0.01,0.3,0.2,1030.2,211.1315608
54920,42,12,0.01,0.3,0.3,931.68,212.4567687
54921,42,12,0.01,0.3,0.4,899.66,211.0916361
54922,42,12,0.01,0.3,0.5,888.78,211.3508952
54923,42,12,0.01,0.3,0.65,947.1,209.0872579
54924,42,12,0.01,0.3,0.8,961.22,212.8005995
54925,42,12,0.01,0.3,1,974.52,212.3125195
54926,42,12,0.01,0.3,2,975.78,208.0683059
54927,42,12,0.01,0.4,0.1,902.5,214.0545286
54928,42,12,0.01,0.4,0.2,945.04,210.5639426
54929,42,12,0.01,0.4,0.3,1006.02,212.3796557
54930,42,12,0.01,0.4,0.4,950.1,213.8322185
54931,42,12,0.01,0.4,0.5,965.66,212.3340636
54932,42,12,0.01,0.4,0.65,1034.36,213.3308219
54933,42,12,0.01,0.4,0.8,870.44,210.9272306
54934,42,12,0.01,0.4,1,927.52,211.1630024
54935,42,12,0.01,0.4,2,1006.94,209.7990793
54936,42,12,0.01,0.5,0.1,934.22,211.7329875
54937,42,12,0.01,0.5,0.2,928.72,211.147129
54938,42,12,0.01,0.5,0.3,1038.94,210.7970892
54939,42,12,0.01,0.5,0.4,903.94,211.1575594
54940,42,12,0.01,0.5,0.5,1025.22,212.7658411
54941,42,12,0.01,0.5,0.65,979.26,212.1462237
54942,42,12,0.01,0.5,0.8,1038.2,211.8043822
54943,42,12,0.01,0.5,1,973.92,211.8557502
54944,42,12,0.01,0.5,2,1007.02,210.4099186
54945,42,12,0.01,0.6,0.1,1013.52,211.5202765
54946,42,12,0.01,0.6,0.2,973.52,214.5173335
54947,42,12,0.01,0.6,0.3,955.4,213.4427814
54948,42,12,0.01,0.6,0.4,1014.6,210.2652348
54949,42,12,0.01,0.6,0.5,907.18,211.9660852
54950,42,12,0.01,0.6,0.65,1004.66,213.9087986
54951,42,12,0.01,0.6,0.8,1034.94,213.2912078
54952,42,12,0.01,0.6,1,917.76,211.6072192
54953,42,12,0.01,0.6,2,947.96,210.5397088
54954,42,12,0.01,0.7,0.1,939.66,212.0028945
54955,42,12,0.01,0.7,0.2,987.32,212.0706776
54956,42,12,0.01,0.7,0.3,982.46,211.4321175
54957,42,12,0.01,0.7,0.4,929.96,213.8531667
54958,42,12,0.01,0.7,0.5,959.76,212.0406279
54959,42,12,0.01,0.7,0.65,986.86,212.0333062
54960,42,12,0.01,0.7,0.8,934.44,212.4306522
54961,42,12,0.01,0.7,1,1020.58,210.7827027
54962,42,12,0.01,0.7,2,1037.38,210.0529021
54963,42,12,0.01,0.8,0.1,1002.86,211.8497357
54964,42,12,0.01,0.8,0.2,932.12,211.8271603
54965,42,12,0.01,0.8,0.3,920.14,212.7710529
54966,42,12,0.01,0.8,0.4,951.12,212.8230623
54967,42,12,0.01,0.8,0.5,954.26,212.8718953
54968,42,12,0.01,0.8,0.65,930.02,212.3141698
54969,42,12,0.01,0.8,0.8,925.12,213.9385791
54970,42,12,0.01,0.8,1,900.78,213.1340277
54971,42,12,0.01,0.8,2,926.66,211.6793475
54972,42,12,0.01,0.9,0.1,903.34,210.7891091
54973,42,12,0.01,0.9,0.2,985.06,212.1908009
54974,42,12,0.01,0.9,0.3,997.84,210.7144715
54975,42,12,0.01,0.9,0.4,980.94,214.3928472
54976,42,12,0.01,0.9,0.5,887.1,213.4830967
54977,42,12,0.01,0.9,0.65,894.38,212.9649806
54978,42,12,0.01,0.9,0.8,978.16,213.2752314
54979,42,12,0.01,0.9,1,1011.86,211.3296615
54980,42,12,0.01,0.9,2,972.8,213.6552538
54981,42,12,0.01,1,0.1,959.88,214.7821148
54982,42,12,0.01,1,0.2,951.82,212.5837982
54983,42,12,0.01,1,0.3,908.94,212.8828829
54984,42,12,0.01,1,0.4,946.28,215.2419033
54985,42,12,0.01,1,0.5,902.68,213.7181105
54986,42,12,0.01,1,0.65,919.2,212.2880376
54987,42,12,0.01,1,0.8,843.24,214.5745173
54988,42,12,0.01,1,1,943.8,212.6859246
54989,42,12,0.01,1,2,969.24,210.7323198
54990,42,12,0.01,1.1,0.1,971.36,211.0228048
54991,42,12,0.01,1.1,0.2,989.2,213.9775105
54992,42,12,0.01,1.1,0.3,933.64,211.8584236
54993,42,12,0.01,1.1,0.4,927.28,213.1286803
54994,42,12,0.01,1.1,0.5,877.1,214.8178224
54995,42,12,0.01,1.1,0.65,975.5,210.9941431
54996,42,12,0.01,1.1,0.8,959.28,212.3718628
54997,42,12,0.01,1.1,1,979.34,212.8109451
54998,42,12,0.01,1.1,2,1009.7,212.0608134
54999,42,12,0.01,1.2,0.1,965.84,213.5470558
55000,42,12,0.01,1.2,0.2,935.26,211.2733943
55001,42,12,0.01,1.2,0.3,911.46,211.1987709
55002,42,12,0.01,1.2,0.4,1081.04,211.5610148
55003,42,12,0.01,1.2,0.5,936.88,210.9011744
55004,42,12,0.01,1.2,0.65,908.08,212.1802471
55005,42,12,0.01,1.2,0.8,923.88,210.1866851
55006,42,12,0.01,1.2,1,885.46,211.7602132
55007,42,12,0.01,1.2,2,921.52,211.3442982
55008,42,12,0.01,1.3,0.1,1007.8,211.6917854
55009,42,12,0.01,1.3,0.2,921.8,211.3349127
55010,42,12,0.01,1.3,0.3,1018.1,212.9454013
55011,42,12,0.01,1.3,0.4,938.14,215.8429245
55012,42,12,0.01,1.3,0.5,896.78,213.7889133
55013,42,12,0.01,1.3,0.65,1032.78,214.1485218
55014,42,12,0.01,1.3,0.8,971.78,212.5313223
55015,42,12,0.01,1.3,1,969.38,212.8955188
55016,42,12,0.01,1.3,2,991.36,211.3772761
55017,42,12,0.01,1.4,0.1,939.2,210.7990038
55018,42,12,0.01,1.4,0.2,944.96,214.360211
55019,42,12,0.01,1.4,0.3,917.48,213.3053129
55020,42,12,0.01,1.4,0.4,925.76,214.1616757
55021,42,12,0.01,1.4,0.5,946.32,211.341197
55022,42,12,0.01,1.4,0.65,938.18,211.9075616
55023,42,12,0.01,1.4,0.8,1044.78,214.0099481
55024,42,12,0.01,1.4,1,892.18,211.991056
55025,42,12,0.01,1.4,2,983.7,214.0358579
55026,42,12,0.01,1.5,0.1,908.22,211.9749765
55027,42,12,0.01,1.5,0.2,940.1,214.9810495
55028,42,12,0.01,1.5,0.3,976.06,213.5425078
55029,42,12,0.01,1.5,0.4,936.46,213.4838181
55030,42,12,0.01,1.5,0.5,993.16,213.1429366
55031,42,12,0.01,1.5,0.65,905.16,211.6798533
55032,42,12,0.01,1.5,0.8,947.22,214.1742316
55033,42,12,0.01,1.5,1,945.84,211.8832669
55034,42,12,0.01,1.5,2,1020.64,213.2796974
55035,42,12,0.01,1.6,0.1,881.46,211.9973017
55036,42,12,0.01,1.6,0.2,977.74,213.6395404
55037,42,12,0.01,1.6,0.3,924.04,214.1190424
55038,42,12,0.01,1.6,0.4,932.94,214.3106526
55039,42,12,0.01,1.6,0.5,933.86,211.4938901
55040,42,12,0.01,1.6,0.65,908.38,212.2466891
55041,42,12,0.01,1.6,0.8,1035.44,210.8985058
55042,42,12,0.01,1.6,1,903.78,214.0121401
55043,42,12,0.01,1.6,2,925.34,214.0351216
55044,42,12,0.01,1.7,0.1,976.3,214.4630948
55045,42,12,0.01,1.7,0.2,884.36,212.7940893
55046,42,12,0.01,1.7,0.3,917.26,215.1415633
55047,42,12,0.01,1.7,0.4,918.58,211.5804327
55048,42,12,0.01,1.7,0.5,887.44,215.7282028
55049,42,12,0.01,1.7,0.65,929.68,211.4389294
55050,42,12,0.01,1.7,0.8,983.5,213.4157286
55051,42,12,0.01,1.7,1,981.76,213.2235996
55052,42,12,0.01,1.7,2,890.3,214.739931
55053,42,12,0.01,1.8,0.1,971.86,213.0359869
55054,42,12,0.01,1.8,0.2,1008.64,210.6651965
55055,42,12,0.01,1.8,0.3,953.44,210.4190838
55056,42,12,0.01,1.8,0.4,928.56,213.8274508
55057,42,12,0.01,1.8,0.5,942.62,210.8011938
55058,42,12,0.01,1.8,0.65,955.16,213.0778073
55059,42,12,0.01,1.8,0.8,961.98,214.5007109
55060,42,12,0.01,1.8,1,943.3,211.7914148
55061,42,12,0.01,1.8,2,1034.88,212.6151719
55062,42,12,0.01,1.9,0.1,908.26,213.5381849
55063,42,12,0.01,1.9,0.2,929.08,212.7372207
55064,42,12,0.01,1.9,0.3,921.46,211.475538
55065,42,12,0.01,1.9,0.4,960.64,212.1482977
55066,42,12,0.01,1.9,0.5,960.16,211.7899259
55067,42,12,0.01,1.9,0.65,961.06,210.0090986
55068,42,12,0.01,1.9,0.8,1041.04,210.9898039
55069,42,12,0.01,1.9,1,937.68,214.3430963
55070,42,12,0.01,1.9,2,957.4,212.8183231
55071,42,12,0.01,2,0.1,894.2,212.1178779
55072,42,12,0.01,2,0.2,870.18,212.3268978
55073,42,12,0.01,2,0.3,954.14,212.2610905
55074,42,12,0.01,2,0.4,937.92,213.3062261
55075,42,12,0.01,2,0.5,997.4,209.442593
55076,42,12,0.01,2,0.65,914.28,212.0844389
55077,42,12,0.01,2,0.8,978.52,213.3155737
55078,42,12,0.01,2,1,908.16,213.4141258
55079,42,12,0.01,2,2,953.12,213.0448795
55080,42,12,0.2,0.1,0.1,983.34,213.4676579
55081,42,12,0.2,0.1,0.2,942.28,212.4365128
55082,42,12,0.2,0.1,0.3,913.3,212.1990555
55083,42,12,0.2,0.1,0.4,926.18,210.4643539
55084,42,12,0.2,0.1,0.5,948.7,211.5913512
55085,42,12,0.2,0.1,0.65,999.36,210.1452125
55086,42,12,0.2,0.1,0.8,988.64,211.4570286
55087,42,12,0.2,0.1,1,1021.04,206.3110845
55088,42,12,0.2,0.1,2,362.24,209.6898243
55089,42,12,0.2,0.2,0.1,907.2,212.846913
55090,42,12,0.2,0.2,0.2,936.1,211.2769932
55091,42,12,0.2,0.2,0.3,1014.46,211.4143173
55092,42,12,0.2,0.2,0.4,923.34,213.6739049
55093,42,12,0.2,0.2,0.5,964.6,213.2948303
55094,42,12,0.2,0.2,0.65,970.02,210.4111227
55095,42,12,0.2,0.2,0.8,1021.26,210.6879488
55096,42,12,0.2,0.2,1,956.38,206.5905032
55097,42,12,0.2,0.2,2,395.12,209.1937426
55098,42,12,0.2,0.3,0.1,922.56,210.6123586
55099,42,12,0.2,0.3,0.2,1000.78,213.2327723
55100,42,12,0.2,0.3,0.3,959.48,212.3673236
55101,42,12,0.2,0.3,0.4,903.82,212.3908177
55102,42,12,0.2,0.3,0.5,885.54,211.0245805
55103,42,12,0.2,0.3,0.65,1019.34,210.5819048
55104,42,12,0.2,0.3,0.8,1016.02,208.7610165
55105,42,12,0.2,0.3,1,956.74,208.559719
55106,42,12,0.2,0.3,2,429.52,210.1919552
55107,42,12,0.2,0.4,0.1,966.56,212.4540527
55108,42,12,0.2,0.4,0.2,948.76,214.9711121
55109,42,12,0.2,0.4,0.3,959.8,212.4122486
55110,42,12,0.2,0.4,0.4,922.5,213.4855714
55111,42,12,0.2,0.4,0.5,991.4,212.2639435
55112,42,12,0.2,0.4,0.65,1040.16,210.0880232
55113,42,12,0.2,0.4,0.8,940.52,209.7085337
55114,42,12,0.2,0.4,1,937.08,209.7250403
55115,42,12,0.2,0.4,2,466.8,208.3476691
55116,42,12,0.2,0.5,0.1,902.58,210.9624954
55117,42,12,0.2,0.5,0.2,944.04,212.4170637
55118,42,12,0.2,0.5,0.3,930.8,211.1238302
55119,42,12,0.2,0.5,0.4,898.38,212.1156914
55120,42,12,0.2,0.5,0.5,1026.18,209.9466778
